Gene.ID,logFC..Intercept.,logFC.tempTreat28,logFC.tempTreat32,logCPM,LR,PValue,FDR,tax_id,tax_level,genus_tax_id,name
3874,-21.4870175535249,6.18466977567285,0,2.53823965472623,3.4997804867487e-06,0.999999998258676,0.99999999999265,1016987,1,165696,Novosphingobium sp. THN1
388,-16.1051836785986,4.5593938814906,1.28481583338821,7.30431885814629,36.9376133686944,4.74337102589197e-08,3.25559782588896e-07,48296,1,469,Acinetobacter pittii
3883,-25.6970350691242,4.21001751559927,4.21001751559927,2.8651136845883,20.9384991505115,0.000108418016779972,0.000302335099266487,48935,1,165696,Novosphingobium aromaticivorans
3886,-21.4870175535249,0,0,2.52224241057566,9.85349313253892e-08,0.999999999991774,0.99999999999265,687,1,662,Vibrio gazogenes
389,-11.2020158387846,-3.65389534017863,-5.99499641898819,4.28686192464816,37.599976351934,3.43497869781237e-08,2.51481328311597e-07,202956,1,469,Acinetobacter towneri
3891,-21.4870175535249,0,0,2.75215870022706,1.05756811308311e-07,0.999999999990853,0.99999999999265,1816219,1,28228,Colwellia sp. PAMC 21821
3894,-21.4870175535249,0,0,3.11748041233613,2.91963118570493e-07,0.999999999958042,0.99999999999265,332055,1,165695,Sphingobium indicum
3896,-24.6240890289276,5.06257654253351,-0.876514040563915,3.25852353829226,65.6744932707909,3.59808511055229e-14,1.67310957640681e-11,46429,1,165695,Sphingobium chlorophenolicum
3897,-25.2286999209234,3.7416823673985,3.7416823673985,2.63074109222087,20.4086956822106,0.000139654463951419,0.00036278953041404,627192,1,165695,Sphingobium sp. SYK-6
3898,-21.4870175535249,0,0,2.67618320890386,3.15302156828068e-07,0.999999999952912,0.99999999999265,1155384,1,1742989,Glutamicibacter sp. ZJUTW
3899,-15.1603377883278,-2.29059796499855,-6.32667976519705,4.45471619473264,28.9845392265618,2.25624381515554e-06,1.02356426736324e-05,434010,1,47420,Hydrogenophaga sp. PBL-H3
390,-12.4551148234044,4.71728288581527,-2.36234658384001,9.18103405610892,29.9582570764022,1.40824246557299e-06,6.58123363307981e-06,470,1,469,Acinetobacter baumannii
391,-9.6909078584701,2.66386257907369,-0.655705631001436,11.9844021386246,21.3274153734714,9.0014505410673e-05,0.000262424733642401,40214,1,469,Acinetobacter johnsonii
3910,-14.4913419704935,-1.49497130574773,-6.99567558303138,3.79639434462136,2.39932784751318e-06,0.999999999011554,0.99999999999265,2487071,1,59732,Chryseobacterium sp. F5649
3911,-26.6785509338574,5.1915333803325,5.1915333803325,3.10122642937717,21.9517028286098,6.67580504737325e-05,0.00021081489623284,254,1,59732,Chryseobacterium indoltheticum
3915,-21.4870175535249,0,0,2.75280153696698,2.13941956594965e-07,0.999999999973681,0.99999999999265,2487065,1,59732,Chryseobacterium sp. G0201
3916,-15.5930698280867,-5.89394772543821,-5.89394772543821,2.91813640297106,4.61465456069732e-07,0.999999999916627,0.99999999999265,2039166,1,59732,Chryseobacterium sp. 6424
3917,-21.4870175535249,-0.323338339977382,0,2.97130270591183,19.7306250177789,0.000193018608103891,0.00045909800400507,266749,1,59732,Chryseobacterium jeonii
3920,-21.4870175535249,4.57256736066847,0,2.52057751118949,6.18159306853272e-07,0.999999999870739,0.99999999999265,246,1,59732,Chryseobacterium balustinum
3926,-14.4948880270195,-3.03271632404891,-6.9921295265054,2.96502504121786,1.15270903222608e-06,0.999999999670847,0.99999999999265,147709,1,2747,Carnobacterium inhibens
393,-18.1730674995527,-3.31395005397218,-3.31395005397218,5.89913427111019,15.2731744042213,0.00159747580293261,0.00326517032247763,10665,1,10663,Escherichia virus T4
3930,-15.0474988377693,-6.43951871575559,-6.43951871575559,2.59518245971593,4.20235863884955e-07,0.999999999927547,0.99999999999265,403776,1,28453,Sphingobacterium sp. PM2-P1-29
3943,-21.4870175535249,0,0,6.52329771772955,1.62004234027791e-07,0.999999999982658,0.99999999999265,2571029,1,43668,Brachybacterium sp. SGAir0954
3946,-25.4317847169141,9.62911241360893,3.94476716338926,7.21607064873513,33.5390668529581,2.47864120105619e-07,1.36398598638004e-06,2017484,1,43668,Brachybacterium sp. VM2412
3958,-15.7572232779653,4.34385689889244,-6.56278046486238,4.09694238321011,34.9775876705027,1.23160469001844e-07,7.31880103333642e-07,980427,1,1298,Deinococcus wulumuqiensis
3959,-21.4870175535249,0,0,2.72111562431068,1.88561601888182e-07,0.999999999978223,0.99999999999265,502394,1,1298,Deinococcus gobiensis
3961,-25.2286999209234,3.7416823673985,3.7416823673985,2.99848105821986,20.4086957079116,0.000139654462237162,0.00036278953041404,354,1,352,Azotobacter vinelandii
3964,-21.4870175535249,0,0,3.21438615747246,1.78331024613954e-07,0.999999999979971,0.99999999999265,1904441,1,-200031989,Rhodobacteraceae bacterium
3968,-17.121665485317,1.15758058378614,-6.04009377355586,4.12125748145406,53.1478333643139,1.7050214986812e-11,7.17010427141998e-10,87883,1,32008,Burkholderia multivorans
3969,-26.6946398343431,11.8188143261334,5.20762228081824,3.4606864278547,21.9735803342018,6.60620250608611e-05,0.000209684925961095,28450,1,32008,Burkholderia pseudomallei
3971,-21.4870175535249,0,0,2.59950181506247,2.02773840385362e-07,0.999999999975715,0.99999999999265,1821625,1,1883,Streptomyces sp. VN1
3974,-25.3364641027045,9.09456490760063,2.17470484383171,3.27327021945878,44.5651937171967,1.14463125420042e-09,1.75951581224197e-08,57706,1,544,Citrobacter braakii
3976,-21.4870175535249,0,0,2.55333567666616,2.95058422139505e-07,0.999999999957373,0.99999999999265,2509614,1,28065,Rhodoferax sp. CHu59-6-5
3977,-16.4867928889907,-0.438169021505569,-5.00022466453415,2.87377055504075,9.7243209751241e-07,0.99999999974496,0.99999999999265,1842727,1,28065,Rhodoferax koreense
3981,-23.2483624003271,1.76134484680223,0.854852514341952,2.98747855418007,40.7152085524539,7.51487973507018e-09,6.95406781454255e-08,71433,1,68287,Mesorhizobium amorphae
3983,-12.5462039894794,-4.36824620337698,-10.9016969223565,2.8977018164961,24.5346613501219,1.93162843272186e-05,7.50070581969867e-05,1758194,1,222,Achromobacter sp. AONIH1
3985,-23.9045067530498,2.41748919952496,2.41748919952496,2.69366952694423,18.9538476394951,0.000279472384693016,0.000634699217946488,36873,1,1822464,Paraburkholderia xenovorans
3987,-21.4870175535249,0,0,3.3218986907811,1.00927152857366e-07,0.999999999991472,0.99999999999265,37921,1,1663,Arthrobacter agilis
3999,-21.4870175535249,0,0,2.59950181506247,2.02773840385362e-07,0.999999999975715,0.99999999999265,2020130,1,1663,Arthrobacter sp. 7749
4000,-21.4870175535249,0,0,2.48480016771187,1.12753292480505e-07,0.99999999998993,0.99999999999265,1494608,1,1663,Arthrobacter sp. PAMC 25486
4001,-20.4580089586116,3.30818344362943,-1.0290085949133,6.86515584370475,33.4631266384352,2.57180885909266e-07,1.40547664942471e-06,1703,1,1696,Brevibacterium linens
4007,-21.4870175535249,-0.783561439698159,0,2.76100814944198,21.3959933186677,8.71084990530243e-05,0.000255958647194888,171292,1,1763,uncultured Mycobacterium sp.
4008,-19.4870080176495,4.87933039430369,-4.86159820829003,5.42335946798848,55.9278056253929,4.35263489780379e-12,3.11380804227502e-10,1389713,1,1763,Mycobacterium paragordonae
4009,-17.8088225144501,-3.67819503907476,-3.67819503907476,2.9896777896574,2.00815518880404e-07,0.999999999976066,0.99999999999265,1936029,1,1763,Mycobacterium sp. MS1601
4016,-21.4870175535249,0,0,2.59950181506247,2.02773840385362e-07,0.999999999975715,0.99999999999265,715451,1,226,Alteromonas naphthalenivorans
4028,-26.0809079318145,9.1664577389581,2.85880827881347,3.03553401576502,45.526067144492,7.15242984208996e-10,1.24331958002685e-08,1336,1,1301,Streptococcus equi
4029,-21.4870175535249,0,0,2.80028876354426,1.15994136962172e-07,0.999999999989493,0.99999999999265,1419814,1,1301,Streptococcus sp. VT 162
4041,-21.4870175535249,0,-0.832986189302776,2.58747945654569,22.613470996457,4.86114905121058e-05,0.000164781241578536,216465,1,52972,Polaromonas naphthalenivorans
4047,-21.4870175535249,0,0,2.75215870022706,1.05756811308311e-07,0.999999999990853,0.99999999999265,2018065,1,125216,Roseomonas sp. FDAARGOS_362
4053,-22.9591012937265,4.14506351279188,0.39220769557178,3.13363436507933,57.1683527500334,2.36578142921999e-12,2.0954064087377e-10,1692238,1,547,Enterobacter sp. FY-07
4054,-21.4870175535249,0,0,2.67618320890386,3.15302156828068e-07,0.999999999952912,0.99999999999265,245188,1,2211641,Yoonia vestfoldensis
4065,-21.4870175535249,0,0,3.92588230968168,1.50925263397994e-07,0.999999999984406,0.99999999999265,1332264,1,72763,Tessaracoccus aquimaris
4066,-24.6980368420107,3.21101928848585,3.21101928848585,4.46211280165621,19.77231536236,0.000189218682846198,0.000454711593942783,399497,1,72763,Tessaracoccus flavescens
4073,-23.7645724545172,2.27755490099229,1.37106256853201,2.71547884052235,41.2177293730888,5.87953961021717e-09,5.72562496073504e-08,29459,1,234,Brucella melitensis
4074,-25.2844571389815,3.79743958545659,3.79743958545659,2.69363212103673,20.5533888248761,0.000130327990472284,0.000345806080283092,2020412,1,85413,Bosea sp. ANAM02
4083,-21.4870175535249,0,0,2.59950181506247,2.02773840385362e-07,0.999999999975715,0.99999999999265,105751,1,642,Aeromonas bestiarum
4084,-21.4870175535249,0,0,2.75215870022706,1.05756811308311e-07,0.999999999990853,0.99999999999265,646,1,642,Aeromonas sobria
4085,-21.4870175535249,0,0,2.63086280155084,2.21255511689833e-07,0.99999999997232,0.99999999999265,2033033,1,642,Aeromonas sp. CU5
4095,-21.4870175535249,0,0,2.8144406542915,2.65985617531328e-07,0.999999999963516,0.99999999999265,449461,1,1839,Nocardioides humi
4097,-21.4870175535249,0,0,2.52390237068332,2.79575797179632e-07,0.999999999960684,0.99999999999265,196162,1,1839,Nocardioides sp. JS614
4101,-21.4870175535249,0,0,2.90151113641584,1.7564013177207e-07,0.999999999980423,0.99999999999265,456163,1,270,Thermus parvatiensis
4102,-21.4870175535249,0,0,3.09195929895507,1.36439458842119e-07,0.999999999986596,0.99999999999265,1075,1,1060,Rhodobacter blasticus
4110,-21.4870175535249,0,0,3.31060013170764,2.78707453560401e-07,0.999999999960867,0.99999999999265,139021,1,37914,Dietzia psychralcaliphila
4111,-21.4870175535249,0,0,3.05207758572662,2.19554509683917e-07,0.999999999972639,0.99999999999265,499555,1,37914,Dietzia timorensis
4117,-21.4870175535249,6.08315268332856,2.52431114591763,2.88884639060108,30.8787003590892,9.01534502822972e-07,4.35546539026163e-06,33934,1,150247,Anoxybacillus flavithermus
4119,-21.4870175535249,0,0,2.67618320890386,3.15302156828068e-07,0.999999999952912,0.99999999999265,53346,1,1350,Enterococcus mundtii
4120,-16.8389496926304,-1.95810678043737,-5.48105405019725,3.01976591158831,36.061734990708,7.26666371440406e-08,4.64467165250569e-07,1353,1,1350,Enterococcus gallinarum
4129,-21.4870175535249,0,0,2.48152373906046,1.16049018394904e-07,0.999999999989486,0.99999999999265,1905847,1,2034,Curtobacterium sp. BH-2-1-1
4132,-21.4870175535249,0,0,2.72443694058036,2.94834251235443e-07,0.999999999957422,0.99999999999265,312279,1,312278,Emticicia oligotrophica
4136,-21.4870175535249,0,0,2.59950181506247,2.02773840385362e-07,0.999999999975715,0.99999999999265,107637,1,416,Methylomonas sp. LW13
4137,-21.4870175535249,0,0,2.51778391893752,2.07759661030593e-07,0.999999999974814,0.99999999999265,1004901,1,2053,Gordonia iterans
4138,-21.4870175535249,-1.1587963486214,0,2.58866342911743,22.4494735819147,5.25889469875917e-05,0.000172878313937451,2547601,1,1111,Porphyrobacter sp. YT40
414,-21.4870175535249,-1.46462247708515,4.37162688225436,2.50793683223324,22.9912999943235,4.05519894852424e-05,0.000143396768902188,33996,1,89583,Gluconacetobacter diazotrophicus
4177,-24.1022381789969,2.61522062547203,2.61522062547203,6.45723731289631,19.2680534952452,0.00024063286224241,0.000555996427044575,53458,1,53457,Janibacter limosus
4186,-21.4870175535249,0,0,2.99748337976562,1.67616551749461e-07,0.999999999981749,0.99999999999265,456327,1,338,Xanthomonas euvesicatoria
4201,-21.4870175535249,0,-2.32118082834306,2.61832685748703,25.1121033282182,1.46291924085566e-05,5.91528214780767e-05,279058,1,202907,Collimonas arenae
4203,-21.4870175535249,0,0,3.10306413594853,1.55257502854056e-07,0.999999999983729,0.99999999999265,182640,1,182639,Kribbella flavida
4207,-19.9120349727229,8.58380342931136,0.978252088703415,5.7545839242074,35.0888009585004,1.1667415691703e-07,7.0231045911222e-07,2702,1,2701,Gardnerella vaginalis
4209,-21.4870175535249,0,0,2.48152373906046,1.16049018394904e-07,0.999999999989486,0.99999999999265,49319,1,42255,Rubrobacter xylanophilus
4217,-16.4312795182996,-0.748766887641932,-8.96548129460103,3.84373525777282,43.0480587433791,2.40385425878213e-09,3.10497841759358e-08,1496,1,1870884,Clostridioides difficile
4220,-21.4870175535249,0,0,2.52224241057566,9.85349313253892e-08,0.999999999991774,0.99999999999265,198107,1,12960,Azoarcus sp. CIB
4225,-21.4870175535249,0,0,2.67618320890386,3.15302156828068e-07,0.999999999952912,0.99999999999265,1790137,1,1518147,Wenyingzhuangia fucanilytica
4243,-21.4870175535249,0,0,3.32778674477603,2.22367473767804e-07,0.999999999972112,0.99999999999265,2057,1,2056,Sphaerobacter thermophilus
4249,-14.4948880270195,-2.59953319748512,-6.9921295265054,2.90856800852162,1.29402383208799e-06,0.9999999996085,0.99999999999265,2005884,1,33057,Thauera sp. K11
4254,-21.4870175535249,0,0,2.67618320890386,3.15302156828068e-07,0.999999999952912,0.99999999999265,161360,1,1372,Planococcus antarcticus
4258,-21.4870175535249,7.17165011127384,0,2.90594462626858,9.7510625529651e-06,0.99999999190167,0.99999999999265,126385,1,586,Providencia alcalifaciens
4259,-21.4870175535249,0,0,2.7206518309002,2.92840972804242e-07,0.999999999957853,0.99999999999265,83263,1,31988,Aminobacter aminovorans
4264,-21.4870175535249,0,0,2.57923266310649,1.49083810185857e-07,0.99999999998469,0.99999999999265,823,1,375288,Parabacteroides distasonis
4267,-21.4870175535249,0,0,2.52224241057566,9.85349313253892e-08,0.999999999991774,0.99999999999265,477680,1,649460,Filimonas lacunae
4272,-21.4870175535249,0,0,2.63484759590763,2.88285689542533e-07,0.999999999958833,0.99999999999265,39029,1,906,Megasphaera cerevisiae
4278,-21.4870175535249,0,0,2.59950181506247,2.02773840385362e-07,0.999999999975715,0.99999999999265,75985,1,75984,Mannheimia haemolytica
4280,-17.2646016709107,-4.22241588261419,-4.22241588261419,2.47360010628979,3.22114369621929e-07,0.999999999951378,0.99999999999265,208223,1,1330547,Kosakonia cowanii
4282,-23.7645724545172,2.27755490099229,2.27755490099229,2.77028108878196,18.4633652473467,0.000352923831786664,0.000774101806243386,1492898,1,398041,Flavisolibacter tropicus
4285,-24.1022381789969,1.66830468405673,2.61522062547203,3.21022394535886,41.2640375581523,5.74804832440434e-09,5.62703678073267e-08,727,1,724,Haemophilus influenzae
4294,-21.4870175535249,0,0,2.61852683597078,2.14265607922925e-07,0.999999999973622,0.99999999999265,371601,1,816,Bacteroides xylanisolvens
4297,-22.8636142572387,1.37659670371386,1.37659670371386,2.61301745524483,17.5076186040061,0.000555630321347436,0.00118653547383035,1300914,1,423349,Mucilaginibacter sp. PAMC 26640
4299,-23.0394899146902,8.12633004289141,5.97894657125717,3.48037457629377,35.6462376072328,8.89554507297725e-08,5.5709474194403e-07,64002,1,64001,Nevskia ramosa
4303,-21.4870175535249,0,0,3.18698296710605,3.32990172324799e-07,0.999999999948895,0.99999999999265,43948,1,43947,Tolumonas auensis
4307,-21.4870175535249,0,0,2.52224241057566,9.85349313253892e-08,0.999999999991774,0.99999999999265,1855336,1,52959,Polaribacter sp. KT25b
4310,-21.4870175535249,0,0,2.97466900988217,2.1312267506346e-07,0.999999999973832,0.99999999999265,738,1,2094023,Glaesserella parasuis
4311,-21.4870175535249,0,0,2.59950181506247,2.02773840385362e-07,0.999999999975715,0.99999999999265,1332188,1,1331051,Candidatus Saccharimonas aalborgensis
4312,-21.4870175535249,0,0,2.86750405967644,1.14614746138386e-07,0.99999999998968,0.99999999999265,69666,1,75,Caulobacter mirabilis
4316,-21.4870175535249,-0.301858841834356,0,2.60208908684877,19.67119050832,0.000198567527537662,0.000467513420623156,1458425,1,2490452,Serpentinomonas raichei
4319,-21.4870175535249,0,0,2.59950181506247,2.02773840385362e-07,0.999999999975715,0.99999999999265,1622118,1,358023,Lutibacter profundi
4325,-21.4870175535249,0,0,2.64707199355103,1.15829078772833e-07,0.999999999989516,0.99999999999265,1850238,1,1649486,Rhizorhabdus dicambivorans
4333,-13.7412522310873,-7.74576532243753,-7.74576532243753,2.57783371296195,1.63400775710087e-06,0.99999999944448,0.99999999999265,2606611,1,1866885,Mycolicibacterium sp. CBMA 226
4340,-21.4870175535249,0,0,2.90280842808012,3.4683796634738e-07,0.999999999945674,0.99999999999265,1882833,1,-200,Frankineae bacterium MT45
4347,-23.2483624003271,1.76134484680223,1.76134484680223,2.57911514019602,17.9608446611173,0.000448104481049158,0.00096915628005771,921,1,152053,Starkeya novella
4350,-21.4870175535249,7.55167498657614,0,2.60470223230021,1.40975081972528e-05,0.999999985922339,0.99999999999265,2487887,1,286,Pseudomonas sp. KU43P
4359,-21.4870175535249,0,-1.25789086543133,2.76351782611037,23.538952411228,3.11753597640269e-05,0.000111726722853738,46680,1,286,Pseudomonas nitroreducens
4366,-17.6310582692528,-3.85595928427205,-3.85595928427205,2.99811246953624,14.4110542827219,0.00239582230340478,0.00482798427338341,33033,1,543311,Parvimonas micra
4383,-10.6654199008256,-2.18409329208232,-10.8215976526993,3.64360699722283,10.3911781952608,0.0155175635093421,0.0296635849202224,2067957,1,407,Methylobacterium sp. DM1
4385,-23.9481637369191,2.46114618339419,2.46114618339419,2.55715176129974,19.0986471402627,0.000260854034715116,0.000599738582147453,1914525,1,165697,Sphingopyxis sp. FD7
4396,-21.4870175535249,0,2.26243443037507,2.48447253209872,1.34497742720896e-07,0.999999999986881,0.99999999999265,336810,1,336809,Candidatus Sulcia muelleri
4411,-27.1353440272192,5.64832647369427,5.64832647369427,4.04599525671432,22.4346338012222,5.29644727290262e-05,0.000172878313937451,2259340,1,265,Paracoccus sp. SC2-6
4416,-18.2373393418005,-3.78654137285301,-4.60571616388371,3.22128293906119,59.5313581178042,7.40222871224362e-13,9.17876360318209e-11,134533,1,469,Acinetobacter parvus
4418,-21.4870175535249,0,0,2.48152373906046,1.16049018394904e-07,0.999999999989486,0.99999999999265,1545728,1,1763,Mycobacterium sp. EPa45
4422,-21.4870175535249,0,0,2.55127682421469,1.8613457086758e-07,0.999999999978642,0.99999999999265,2185111,1,165695,Sphingobium sp. LF-16
4432,-17.4399564156044,5.21349469463072,-10.1367637163978,4.46942159959223,43.8883871899285,1.59385992183223e-09,2.24589352621814e-08,1493872,1,59732,Chryseobacterium shandongense
4442,-21.4870175535249,0,0,2.55127682421469,1.8613457086758e-07,0.999999999978642,0.99999999999265,1778540,1,204037,Dickeya fangzhongdai
4451,-21.4870175535249,0,0,2.49884171946126,2.40677963336822e-07,0.999999999968597,0.99999999999265,181582,1,1854,uncultured Frankia sp.
4452,-21.4870175535249,0,3.67629994199425,2.57086041584101,4.17878167624508e-07,0.999999999928155,0.99999999999265,248026,1,106589,Cupriavidus pinatubonensis
4453,-21.4870175535249,0,0,2.63654222338843,1.25085835023242e-07,0.999999999988234,0.99999999999265,47994,1,88,Leptothrix mobilis
4455,-21.4870175535249,0,0,3.37963077851746,2.43403297517375e-07,0.999999999968062,0.99999999999265,1909732,1,72763,Tessaracoccus sp. T2.5-30
4464,-23.2483624003271,6.72096120083766,1.76134484680223,2.89219864759054,32.60906898273,3.89397697119024e-07,2.04022455391939e-06,82996,1,613,Serratia plymuthica
4469,-21.4870175535249,-0.892391827296454,0,2.56152946248305,21.8939391808388,6.86310880360425e-05,0.000213111565659463,712411,1,133925,Olsenella sp. oral taxon 807
4474,-21.4870175535249,0,0,2.64290073991143,1.12720099920693e-07,0.999999999989935,0.99999999999265,1331910,1,1676125,Thermogutta terrifontis
4480,-13.3480155684012,-0.262448836812625,-9.21887802975359,3.21982111982667,22.5143896002952,5.0977163636539e-05,0.000169621614350326,477641,1,88138,Modestobacter marinus
4482,-21.4870175535249,0,0,2.47192997008896,1.23520166761537e-07,0.999999999988454,0.99999999999265,1035,1,1033,Afipia felis
4490,-15.2973221132283,2.00498466715782,-7.52721224411158,4.76737581896084,45.8741846397521,6.0317999167945e-10,1.09991645541547e-08,34085,1,34084,Riemerella anatipestifer
4491,-21.4870175535249,0,0,2.50832304426378,1.77269763312893e-07,0.99999999998015,0.99999999999265,1888,1,1883,Streptomyces albus
4504,-27.1353440272192,10.2208938343627,5.64832647369427,3.43325743306599,22.4346343473692,5.29644588595466e-05,0.000172878313937451,363952,1,283,Comamonas thiooxydans
4505,-25.5902282790401,10.0969622243842,4.46316926510208,3.14239698848991,41.631496483252,4.8035916503266e-09,4.98254000280262e-08,225991,1,283,Comamonas aquatica
4507,-27.1303483325316,11.8139249032262,10.5480499038534,3.95812558407057,22.4305304110228,5.30687811264749e-05,0.000172878313937451,1630135,1,36739,Dermabacter vaginalis
4511,-21.4870175535249,0,0,2.53739832306605,2.28059139573134e-07,0.999999999971034,0.99999999999265,125,1,123,Pirellula staleyi
4512,-21.4870175535249,0,0,2.49884171946126,2.40677963336822e-07,0.999999999968597,0.99999999999265,314281,1,53246,Pseudoalteromonas tunicata
4514,-21.4870175535249,0,0,2.47192997008896,1.23520166761537e-07,0.999999999988454,0.99999999999265,1379159,1,231454,Dyella jiangningensis
4534,-21.4870175535249,0,0,2.52677090608634,1.96938257257528e-07,0.999999999976756,0.99999999999265,1197460,1,374,Bradyrhizobium sp. 6(2017)
4536,-23.2483624003271,1.76134484680223,0.928358657499457,2.51011227643734,40.5743154002537,8.05004713254602e-09,7.37590525445104e-08,29448,1,374,Bradyrhizobium elkanii
4540,-21.4870175535249,0,-0.906492332460281,2.48221807884672,22.7543643825996,4.54346802867866e-05,0.000156497252873757,1263550,1,635,Edwardsiella piscicida
457,-20.9730783759295,-0.513939177595411,0.85452225985548,3.10260068910274,17.5869394717336,0.000535114717197575,0.00114403836090516,1355477,1,374,Bradyrhizobium diazoefficiens
4580,-21.4870175535249,0,0,2.49668340014402,1.4404899495446e-07,0.999999999985459,0.99999999999265,698828,1,504090,Kushneria konosiri
459,-26.0854157834543,10.7830680056023,7.81593330855208,3.21910351116948,21.3594263175897,8.86462102059104e-05,0.000260066168742892,288000,1,374,Bradyrhizobium sp. BTAi1
4590,-21.4870175535249,3.13249849058518,-0.561285065506044,2.61246554894262,21.6056665088694,7.87905812457676e-05,0.000237521049051318,1784,1,1763,Mycobacterium simiae
4599,-24.6980368420107,3.21101928848585,3.21101928848585,2.56965271247447,19.7723155188146,0.000189218668726573,0.000454711593942783,2597701,1,283,Comamonas sp. NLF-7-7
46,-17.767372796165,-3.71964475735983,1.91524585942594,3.45358879793377,1.03480795488053e-06,0.999999999720032,0.99999999999265,1589,1,1578,Lactobacillus pentosus
460,-14.3566729440434,-1.51473036173187,-5.76188317203061,3.25165160012426,13.9456065303743,0.00298013430859928,0.00595386661009094,1437360,1,374,Bradyrhizobium erythrophlei
4607,-21.4870175535249,0,2.26243443037507,2.48710318448214,3.42387743046402e-07,0.999999999946716,0.99999999999265,1348774,1,1295327,Croceicoccus naphthovorans
4616,-21.4870175535249,0,-0.906492332460281,2.45988038822722,22.7543641058907,4.54346863181875e-05,0.000156497252873757,83558,1,810,Chlamydia pneumoniae
462,-13.1239738003381,2.94621277918172,-1.59178552441756,8.58674393345767,33.3109907618705,2.76910629603901e-07,1.50161449289579e-06,863372,1,963,Herbaspirillum huttiense
4644,-21.4870175535249,0,0,2.47462866290069,1.96487860648631e-07,0.999999999976836,0.99999999999265,44577,1,914,Nitrosomonas ureae
4647,-21.4870175535249,0,0,2.56460299004724,3.01144075010029e-07,0.999999999956048,0.99999999999265,748247,1,12960,Azoarcus sp. KH32C
4651,-12.5462039894794,-1.78490671557825,-10.6155552693934,3.59407246532049,23.9842345346938,2.51700111979938e-05,9.5349363281073e-05,138336,1,38501,Blastococcus saxobsidens
4654,-24.6980368420107,2.29112440863901,1.14605624831743,2.91528638651326,66.3961934313295,2.5215097334195e-14,1.56333603472009e-11,364317,1,364316,Verminephrobacter eiseniae
4659,-21.4870175535249,-0.784806689747564,-1.58581813314361,3.07794807797385,45.5398230363276,7.10443339301847e-10,1.24331958002685e-08,518,1,517,Bordetella bronchiseptica
4662,-18.248137735793,-3.23887981773192,-10.0966061468988,4.04245352887016,45.1013902758135,8.80481621162224e-10,1.41180673738081e-08,1766,1,1866885,Mycolicibacterium fortuitum
4668,-21.4870175535249,0,0,2.67646154252273,3.16449723314349e-07,0.999999999952655,0.99999999999265,2011079,1,-200010860,Stenotrophomonas virus SMA7
4672,-21.4870175535249,0,0,2.69405332199811,2.86678861982637e-07,0.999999999959176,0.99999999999265,83262,1,670516,Mycobacteroides immunogenum
468,-13.7695581390263,0.825235921001102,-3.20812938124432,6.430260720031,38.7860391319961,1.92659100548181e-08,1.52487628518985e-07,964,1,963,Herbaspirillum seropedicae
4684,-21.4870175535249,2.83063964875083,0,2.73355030618528,16.0010518108187,0.001133421372249,0.00235812500266571,80880,1,232523,Hylemonella gracilis
4697,-24.6980368420107,2.76206513786528,3.21101928848585,3.06628081884206,39.7885989917611,1.18131404969455e-08,1.02674959459433e-07,134534,1,469,Acinetobacter gyllenbergii
47,-16.4309585595966,-5.0560589939283,-2.87352914081056,2.49282218389412,3.77016797337149e-07,0.999999999938431,0.99999999999265,28038,1,1578,Lactobacillus curvatus
470,-26.2627080032489,13.451008310351,2.40802239265559,3.28651629970861,46.7203772559815,3.98571506734878e-10,7.72232294298826e-09,2014887,1,963,Herbaspirillum robiniae
4702,-21.4870175535249,6.17059412421946,0,2.6468454593899,3.40322499603474e-06,0.999999998330239,0.99999999999265,364197,1,286,Pseudomonas pohangensis
4704,-22.543063245889,5.44864202138443,-1.32436228656492,3.12689025391707,42.6046839182396,2.98562962182379e-09,3.65346782670543e-08,95300,1,286,Pseudomonas vancouverensis
4706,-21.4870175535249,-0.246200369623797,0,2.52435030500748,19.495713167045,0.00021589391024338,0.000503842751634488,351676,1,626,Xenorhabdus kozodoii
471,-21.4870175535249,0,3.90639047699142,2.4840135141774,1.7583733757931e-07,0.99999999998039,0.99999999999265,2025949,1,963,Herbaspirillum sp. meg3
4711,-21.4870175535249,0,0,2.98698019375676,9.88251755984493e-08,0.999999999991737,0.99999999999265,1241979,1,59732,Chryseobacterium carnis
4732,-21.4870175535249,0,0,2.55844789782634,1.22356190956907e-07,0.999999999988617,0.99999999999265,42256,1,42255,Rubrobacter radiotolerans
474,-21.4870175535249,10.6966802976977,-0.217356695692722,3.37139220779167,28.6784149769979,2.61637397468889e-06,1.1811785419712e-05,211589,1,963,Herbaspirillum chlorophenolicum
4741,-21.4870175535249,0,0,3.29095413857502,1.84457598528809e-07,0.99999999997893,0.99999999999265,569,1,568,Hafnia alvei
4747,-21.4870175535249,0,0,2.59968267053519,2.03492170669506e-07,0.999999999975586,0.99999999999265,404589,1,161492,Anaeromyxobacter sp. Fw109-5
475,-13.9097276605474,1.04982974595223,0.293641727043422,4.47263445347066,33.0487368859849,3.14532939802535e-07,1.68112433342734e-06,80842,1,963,Herbaspirillum rubrisubalbicans
4759,-14.4948880270195,-6.9921295265054,-6.9921295265054,2.99741440425714,7.90353858803883e-07,0.999999999813125,0.99999999999265,9,1,32199,Buchnera aphidicola
4760,-23.2483624003271,1.76134484680223,1.24974261460296,2.77536806729319,39.4490649952513,1.3941862087587e-08,1.1635661945072e-07,138074,1,613,Serratia symbiotica
